"DESCRIPTION","name"
"거래상대 및 거래가격 발견기능은 거래소와 같은 경쟁매매시장이나 NASDAQ같은 딜러시장에서만 가능한 것은 아니다. 공동의 컴퓨터 네트워크상에서 거래 상대를 발견해 화면상에서 거래가격을 교섭하고 합의에 도달하면 시스템상으로 거래를 성립시키는 「INSTINET」이라는 시스템이 미국에서 1969년부터 가동되었다. 그러나 1987년부터는 거래상대 발견기능만을 가진 거래시장이 등장했는데 가격은 뉴욕증권시장에서 성립되고 있는 주식만을 교환하는 것이다. 이러한 시스템을 CROSSING NETWORK이라고 부르며, 이러한 전자거래시스템의 대표적인 것으로는 POSIT이 있다.","crossing network"
"자산가치, 수익력 및 향후 사업전망 등을 감안할 때 매수대상기업내에서 가장 주요 목표가 될 수 있는 사업부문 또는 회사. 기업인수의 주요 목표가 되기 때문에 당해 회사는 crown jewel을 조기 매각함으로써 나머지 사업부문(또는 회사)들을 보호할 수도 있다.","crown jewel"
"증시 호황을 타고 최근 미국 등에서 투자자들의 폭발적인 관심을 끌고 있는 투자기법이다. 시세흐름을 지켜보다가 주가 움직임이 빠른 주식이 포착되면 이를 매입한 뒤 단기 차익을 챙기고 빠져나오는 것을 반복한다. 주식보유기간이 짧고 거래횟수가 많기 때문에 주로 인터넷 거래시스템을 이용한다. 데이 트레이딩은 소수종목을 대상으로 초단기매매를 통한 수익을 노리는 것이기 때문에 기업내용에 대해서는 관심이 없는게 특징이다. 오로지 주가의 움직임만을 분석대상으로 삼는다. 데이 트레이딩이 인기를 끌면서 인터넷에 관련 사이트들이 우후죽순처럼 생겨나고 있다.","day trading"
"선물계약의 매도자가 청산회사에 만기선물계약에 대해 현물인도를 알리는 통지. 청산회사는 당해 통지내용을 매입포지션(long position)을 보유하고 있는 중개회사(청산회원)에게 통보하게 되며 대부분 가장 오래된 매입포지션 보유자에게 통지되어 수락되는 것이 보통이다. 선물거래 당사자는 대부분 실제 현물의 수령을 원하지 않으므로 그들의 브로커에게 당해 선물계약의 재매도를 요구함으로써 당해 현물인도의 수령권을 양도하게 된다.","delivery notice"
"파생증권(派生證券, derivative securities) 파생증권이란 기존증권(underlying securities)을 기초로 창출된 투자대상을 말하는 것으로서 대표적인 것으로 선물(futures)과 옵션(option)이 있다. 옵션은 기존증권을 기초로 창출된 파생증권이기 때문에 증권의 중첩화(layering)를 통한 금융심화(financial deepening)를 증대시킴으로써 거시적 측면에서 경제성장에 필요한 투자자금 조달을 원활하게 한다.","derivative securities"
"송금이체. 은행지로의 거래유형의 하나로 수취인과 지급인이 모두 예금계좌를 보유하고 있을 경우 지급인계좌에서 지급자금을 인출하여 수취인계좌로 이체입금함으로써, 현금의 수수없이 지급결제가 가능한 거래형태이다. 급여, 연금, 배당금 등의 지급과 같이 1인의 지급인이 다수의 수취인에게 지급하는 형태로 공공기관 및 기업의 대량지급에 효과적으로 이용되고 있다.","direct credit transfers"
"자동계좌이체. 은행지로의 거래유형의 하나로 정기적 또는 반복적으로 발생하는 거래(전화료, 보험료 등)에 편리한 거래형태로서 수취인(대량수납기관), 지급인 및 금융기관간의 사전계약에 의하여 금융기관이 지급인의 예금계좌에서 해당 납입자금을 인출, 납기일에 수취인 예금계좌로 자동이체하는 방식으로 ""정액 자동계좌이체""와 ""비정액 자동계좌이체""로 구분된다. 출금이체 또는 차변이체라고도 한다.","direct debit transfers"
"달러에 의한 외국은행의 유전스. 유전스란 일정기간 지급이 유예되는 기한부어음 사용을 말하는 것으로 무역에 있어서 수입상이 수입대금을 결제할 때, 유전스 방식을 택하면 어음의 지급인, 즉 수입상은 유전스 기한내에 수입물자를 판매하고 그 대금으로서 소정의 기일에 어음결제를 할 수 있기 때문에 수입상은 편의를 얻을 수 있고 무역이 원활하게 진행된다. 만약 수입상의 신용이 불충분하다는 이유로 해외수출상으로부터 유전스의 편의를 얻을 수 없는 경우, 수입상은 금융상의 압박을 피하기 위해 해외 외국은행의 신용공여에 의한 유전스 거래를 조건으로 하는 수입신용장의 발행을 거래은행에 의뢰하는 경우가 있다. 이것을 ''외은(外銀)유전스''라고 하는데 달러 유전스는 이 외은유전스의 일종으로 미국계 은행이 특정국 은행에 대하여 자기자금에 의한 일정한도의 신용을 공여하고 이 신용한도내에서 특정국 은행이 그 특정국 수입자에게 유전스 빌(Usance Bill)의 사용을 허용하는 방식을 말한다.","dollar usance"
"국채입찰방식 중의 하나로서 단일가격결정방식이다. 국채입찰에 대한 낙찰금액의 합계가 발행금액에 도달할 때까지 가장 낮은 수익률을 제시한 입찰자부터 낙찰자를 순차적으로 결정하고 발행수익률은 낙찰된 수익률 중 가장 높은 수익률을 일률적으로 적용하는 방식이다. 이와는 반대로 Conventional 방식(다수가격결정방식)은 낙찰금액의 합계가 발행금액에 도달할 때까지 가장 낮은 수익률을 제시한 입찰자부터 낙찰자를 결정하고 발행수익률은 각자가 제시한 수익률을 적용하는 방식이다.","dutch auction"
"wall street 용어로서 한때는 인기있는 증권이었으나 인기를 상실하여 투자가치가 하락한 증권을 말한다. 예를 들어, 성장율이 높던 회사가 경쟁의 심화와 시장의 포화상태로 인하여 경쟁력을 상실함으로써 그 회사의 주식 및 채권가격이 하락한 경우 그 증권은 fallen angel이라 한다.","fallen angel"
"미국 증권시장의 매매주문조건의 하나로서, 고객이 브로커에게 요청한 지정가격에 즉시 거래를 성립시키지 못할 경우에는 취소되는 주문방식을 말하며, quick order라고도 한다.","fill or kill order"
"대금지급의 완료성을 의미. 대금지급은 주로 수표의 인도나 자금이체지시에 의하여 이루어지게 되는데, 이 때 지급결제수단으로 제공된 보증수표나 자금이체지시가 완료성을 갖느냐의 여부는 지급결제수단에 대한 청산절차, 중앙은행의 자금이체지시에 대한 신용공여 및 지급보증여부 등 각국의 지급결제시스템의 운영구조에 따라 다르다. 대금지급의 완료성 문제는 당일자금화(same day fund)와도 밀접한 관련을 갖고 있으며, 결제일에 대금결제수단으로 예치된 자금이 결제당일 중에 이용가능한 유효한 자금인가의 여부가 당일자금화의 문제라면 지급불이행 회원은행의 순채무(net debit)를 보전하여 결제를 보장하는 제도적 장치를 갖추고 있는가는 대금지급의 완료성 문제이다. 예를 들면, 미국 Fed-wire의 경우 관련규정에 의해 회원은행의 결제불이행시 연방준비은행이 결제를 보장하고 있는데 이러한 경우에 완료성을 갖추었다고 할 수 있다.","finality of payment"
"미 SEC조항의 하나로서 담보 부족액이 500달러 이하인 경우 브로커가 고객의 담보부족 계좌에 대해 불이익 조치를 취할 수 없음을 내용으로 한다. 이 조항은 고객계좌의 미미한 현금부족을 이유로 브로커가 고객의 투자 포지션의 일부분을 매도하는 것을 방지함으로써 고객을 보호하기 위한 취지에서 제정되었다.","five hundred dollar rule"
"최초 공모한 증권을 가격안정유지기간(stabilization period)에 인수단(syndicate)에 공모가격으로 되팔거나, 인수단에 되팔 투자자에게 판매하는 행위. 미국의 청산 결제제도 개선방안과 관련된 『바흐만(Bachmann)보고서』에서는 ""flipping""에 의한 부당거래 추적을 위해 실물증권을 이용하고 있는 점이 신규증권의 예탁기관 적격성 확대에 장애가 되고 있다고 지적하고 있다.","flipping"
"뮤추얼펀드는 시가평가에 의하여 순자산가치가 결정되며 이렇게 결정된 순자산가치를 총주식수로 나누어 펀드의 주식가격을 산출하고 이를 이용하여 판매와 환매를 하게 된다. FOWARD PRICING은 환매시 환매요구시점 이후에 결정되는 펀드 주가를 사용하여 환매를 행하는 것이며, 이에 따라 주주는 환매시점에 자기가 수취할 금액을 알지 못한다. 이러한 모든 계산과 확인은 일반사무수탁회사(transfer agent)에 의해 이루어진다","forward pricing"
"영국의 금융시장에서 가장 신용도가 높은 정부가 발행한 국채를 말하는데, 이 증권은 이자의 지급이 확실하여 시세의 변동이 적고 환금이 용이하기 때문에 시중은행이 운영자금의 투자대상으로 보유하거나 어음업자가 영란은행으로부터 대출을 받을 때 담보증권으로 많이 이용되고 있으며 미국의 재경부증권과 아주 유사하다. gilt-edged라는 명칭은 증권의 테두리를 금(金)으로 채색하여 발행한데 연유한 명칭이다. 미국 등지에서는 체권등급이 높은 일류기업이 발행한 체권에 대해서 이 명칭을 사용하는 경우도 있다.","gilt-edged securities"
"독일연방은행법 제19조에 의거하여 연방은행이 일중 일시적으로 자금이 부족한 금융기관에 대해서 미리 예치된 유가증권을 담보로 자금을 공여하는 제도로서 일일 마감후 당일중 일중신용을 상환할 수 없는 경우에는 이자부 어음담보대출로 변경되는 제도이다.","giro lombard over draft"
"M&A 용어로서 블랙메일(blackmail : 공갈, 협박)을 풍자한 것으로 그린은 초록색의 달러지폐를 의미한다. 목표기업의 주식을 매집한 후, 그 기업이 방어목적으로 프리미엄을 붙여 자사주식을 되사는 경우에 주식을 매각하여 이익을 얻는 것을 말한다. 이러한 행위의 목적이 기업매수보다는 프리미엄 획득에 두는 경우가 많아 윤리적 측면에서 많은 논란의 대상이 되고 있다.","greenmail"
"채권실물이 발행되기 전에 투자자들 사이에 채권 매수권리를 매매하는 ""매수권 전매시장""으로 선진국에서는 이미 활성화한 발행과 유통의 중간단계 시장이다. 이는 매수자가 청약일과 납입일 사이에 금리변동 위험에 노출되는 것을 회피하기 위하여 형성되었으며 채권그레이 마켓이 국내에 정착되면 기관투자가의 자산운용폭이 확대되는 것은 물론 기업의 채권발행도 손쉬워지는 효과가 있을 것으로 기대된다.","grey market"
"wall street 용어로서 내부정보가 사외로 공표되기 이전에 집행하는 증권거래(즉, 내부자거래), 또는 미 SEC가 승인하기 이전의 상태에서 신주에 대한 매수 주문을 유도하는 행위를 말한다.","gun jumping"
"유럽 청산·결제시장의 주도권을 확보를 위해 Euroclear가 제시한 모델이다. 즉, Euroclear와 Cedel의 합병을 통해 국제 청산·결제기구인 Hub를 창출하고 여기에 각 국가별 중앙예탁기관의 시스템인 Spokes를 연결하자는 방안이다. 결국 이 모델에서 Hub는 세계 유일의 중앙예탁기관(ICSD)에 해당하며 Spokes는 각국 현지의 중앙예탁기관(NCSD)에 해당한다. Hub는 국제중개기관들, 이를테면 브로커, 딜러, 보관기관, 기관투자가 등에 일차적인 국제결제업무를 제공하며, Spokes는 외국인의 거래를 포함하여 국내 증권거래의 결제업무를 제공한다.","hub & spokes"
